,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,52383,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BŁOTNIE,Błotno,27,14,55,17,61,29,14,26,12,24,24,14,46,26,37,18,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,52385,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DŁUGOŁĘCE,Długołęka,16a,11,50,16,53,29,11,38,20,32,20,10,51,30,35,24,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,52386,dla młodzieży,Tak,SZKOLA PODSTAWOWA W ORZECHOWIE,Orzechowo,24,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,52388,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STRZELEWIE,Strzelewo,55a,11,45,20,42,51,11,31,14,28,28,12,42,29,28,18,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,52390,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WIERZBIĘCINIE,Wierzbięcin,50,11,39,19,38,13,11,32,23,28,28,12,38,25,32,35,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Nowogard,Obszar wiejski,3204045,55760,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŻABOWIE,Żabowo,17,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Osina,Gmina wiejska,3204052,22605,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BRONISŁAWA MALINOWSKIEGO W OSINIE,Osina,54,22,52,20,61,67,22,33,18,32,32,22,46,21,44,27,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Przybiernów,Gmina wiejska,3204062,34652,dla młodzieży,Tak,SZKOŁA PODSTAWOWA CZARNOGŁOWY,Czarnogłowy,ul. Lipowa 11,17,41,13,42,29,17,39,16,36,32,16,52,27,51,35,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Przybiernów,Gmina wiejska,3204062,68634,dla młodzieży,Tak,SZKOŁA PODSTAWOWA,Przybiernów,ul. Kościuszki 16,31,51,11,51,36,31,35,18,32,24,31,63,26,71,73,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,goleniowski,Stepnica,Miasto,3204074,42812,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KONSTANTEGO MACIEJEWICZA W STEPNICY,Stepnica,ul. Bolesława Krzywoustego 4,29,43,15,44,56,28,37,21,34,20,6,,,,,,,,,,,,,,,22,40,19,35,22,,,,,
6,Zachodniopomorskie,goleniowski,Stepnica,Obszar wiejski,3204075,42813,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W RACIMIERZU,Racimierz,ul. Niepodległości 9,21,55,18,58,60,21,35,23,28,24,6,,,,,,,,,,,,,,,15,34,13,31,25,,,,,
6,Zachodniopomorskie,gryficki,Brojce,Gmina wiejska,3205012,72936,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BROJCACH,Brojce,ul. Długa 19,27,51,18,53,53,27,30,20,24,24,25,48,24,44,25,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,gryficki,Brojce,Gmina wiejska,3205012,267024,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DARGOSŁAWIU,Dargosław,32,15,44,19,49,49,15,25,21,20,20,15,47,26,29,27,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Miasto,3205024,26786,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. I SAMODZIELNEJ WARSZAWSKIEJ BRYGADY KAWALERII,Gryfice,ul. Sienkiewicza 10,68,54,18,56,67,68,44,23,40,28,68,61,31,65,100,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Miasto,3205024,48367,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. WOJSK OBRONY POWIETRZNEJ KRAJU,Gryfice,ul. Rodziewiczówny 6,84,55,18,58,71,84,40,21,34,28,84,58,28,54,29,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Miasto,3205024,125220,dla młodzieży,Nie,PRYWATNA JĘZYKOWA SZKOŁA PODSTAWOWA TOP LINK,Gryfice,ul. Kościuszki 19,11,57,13,56,40,11,44,24,28,24,11,82,17,91,93,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Miasto,3205024,263280,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W GRYFICACH,Gryfice,ul. Wałowa 18,13,71,9,71,62,13,38,16,32,32,13,78,16,80,80,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Obszar wiejski,3205025,4875,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W TRZYGŁOWIE,Trzygłów,24,21,50,19,53,27,21,36,19,32,16,21,39,21,40,15,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Obszar wiejski,3205025,4949,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GÓRZYCY,Górzyca,20,8,,,,,8,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Obszar wiejski,3205025,49327,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PRUSINOWIE,Prusinowo,10,12,43,16,44,40,12,35,18,28,20,12,46,23,33,25,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Gryfice,Obszar wiejski,3205025,128971,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII W WANIOROWIE,Waniorowo,15,9,,,,,9,,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,gryficki,Karnice,Gmina wiejska,3205032,8838,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CERKWICY,Cerkwica,ul. Szkolna 7,12,52,18,53,53,12,34,17,34,16,12,51,21,56,56,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Karnice,Gmina wiejska,3205032,122211,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. WISŁAWY SZYMBORSKIEJ,Karnice,ul. Szkolna 13,11,49,18,47,31,11,32,18,28,12,11,42,24,38,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Płoty,Miasto,3205044,40730,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W PŁOTACH,Płoty,ul. Stefana Batorego 15,37,50,20,51,49,37,26,15,20,16,10,63,28,59,,,,,,,,,,,,27,38,13,38,42,,,,,
6,Zachodniopomorskie,gryficki,Płoty,Miasto,3205044,262507,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W PŁOTACH,Płoty,ul. Wojska Polskiego 17,17,56,17,53,51,17,50,23,40,36,12,59,30,46,44,,,,,,,,,,,5,,,,,,,,,
6,Zachodniopomorskie,gryficki,Płoty,Obszar wiejski,3205045,44225,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W MODLIMOWIE,Modlimowo,20,8,,,,,8,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,gryficki,Płoty,Obszar wiejski,3205045,69459,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MECHOWIE,Mechowo,22,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Rewal,Gmina wiejska,3205072,58836,dla młodzieży,Tak,KATOLICKA SZKOŁA PODSTAWOWA,Pobierowo,ul. Kościuszki 2,12,68,18,67,,12,56,28,54,88,12,70,27,75,73,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Rewal,Gmina wiejska,3205072,89015,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W REWALU IM. KAPITANA ŻEGLUGI WIELKIEJ KONSTANTEGO MACIEJEWICZA,Rewal,ul. Szkolna 1,16,61,19,60,60,16,42,26,36,20,16,77,21,86,95,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Rewal,Gmina wiejska,3205072,89018,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NIECHORZU IM. LEONIDA TELIGI,Niechorze,ul. Szczecińska 6,20,57,15,60,51,20,48,25,40,56,17,70,28,87,25,,,,,,,,,,,3,,,,,,,,,
6,Zachodniopomorskie,gryficki,Rewal,Gmina wiejska,3205072,263320,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM IM. JANUSZA KORCZAKA W REWALU,Rewal,ul. Klifowa 17,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryficki,Trzebiatów,Miasto,3205084,73497,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA KOCHANOWSKIEGO W TRZEBIATOWIE,Trzebiatów,ul. Kamieniecka 16,68,53,17,55,51,68,30,17,26,20,62,59,26,58,73,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,gryficki,Trzebiatów,Miasto,3205084,73498,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. I ARMII WOJSKA POLSKIEGO W TRZEBIATOWIE,Trzebiatów,ul. Długa 11,44,50,17,48,47,44,29,18,24,16,43,58,32,65,16,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,gryficki,Trzebiatów,Obszar wiejski,3205085,111027,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM.KAWALERÓW ORDERU UŚMIECHU W MRZEŻYNIE,Mrzeżyno,ul. Aleja Tysiąclecia 32,30,52,18,48,42,30,33,22,28,12,25,46,29,31,18,,,,,,,,,,,5,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Banie,Gmina wiejska,3206012,52376,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W LUBANOWIE,Lubanowo,53,11,49,17,58,58,11,33,22,24,12,3,,,,,,,,,,,,,,,8,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Banie,Gmina wiejska,3206012,52377,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SWOBNICY,Swobnica,12,14,40,19,40,31,14,26,15,20,12,4,,,,,,,,,,,,,,,10,35,17,30,24,,,,,
6,Zachodniopomorskie,gryfiński,Banie,Gmina wiejska,3206012,90480,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ -CURIE,Banie,ul. Sportowa 1,28,55,18,52,44,28,40,27,30,20,23,47,30,36,20,,,,,,,,,,,5,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Cedynia,Miasto,3206024,39037,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CEDYNI,Cedynia,ul. Mieszka I 21,37,47,18,44,27,37,29,19,24,12,7,,,,,,,,,,,,,,,30,38,21,33,25,,,,,
6,Zachodniopomorskie,gryfiński,Cedynia,Obszar wiejski,3206025,20059,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.LEŚNIKÓW POLSKICH,Piasek,63b,9,,,,,9,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Miasto,3206034,34564,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR2 IM. KORNELA MAKUSZYŃSKIEGO W CHOJNIE,Chojna,ul. Żwirki i Wigury 10,65,60,15,60,53,65,43,24,40,20,64,64,28,68,93,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Miasto,3206034,262460,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KORCZAKA,Chojna,ul. Szkolna 15,55,51,19,53,58,55,45,25,44,24,52,63,31,73,98,,,,,,,,,,,3,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Obszar wiejski,3206035,53107,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WSPÓLNEJ EUROPY W NAWODNEJ,Nawodna,93,13,64,11,67,53,13,40,21,28,24,11,56,32,47,,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Obszar wiejski,3206035,55932,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PRZYRODNIKÓW POLSKICH W BRWICACH,Brwice,35,6,,,,,6,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Obszar wiejski,3206035,56022,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W GRZYBNIE,Grzybno,23,15,44,15,44,49,15,26,16,24,12,15,39,24,27,20,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Chojna,Obszar wiejski,3206035,56139,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OLIMPIJCZYKÓW POLSKICH W KRZYMOWIE,Krzymów,29,9,,,,,9,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Miasto,3206044,49284,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. NOBLISTÓW POLSKICH W GRYFINIE,Gryfino,ul. Jarosława Iwaszkiewicza 70,59,57,16,60,58,59,52,22,52,32,53,80,23,91,98,,,,,,,,,,,8,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Miasto,3206044,55713,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MARII DĄBROWSKIEJ W GRYFINIE,Gryfino,ul. Łużycka 22,67,61,19,64,58,67,40,23,32,24,68,66,29,76,98,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Miasto,3206044,55717,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KPT.Ż.W. MAMERTA STANKIEWICZA W GRYFINIE,Gryfino,ul. 9 Maja 4,64,59,16,62,67,64,45,24,42,28,51,76,25,89,98,,,,,,,,,,,13,45,19,38,33,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Obszar wiejski,3206045,41054,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MAŁYCH ZESŁAŃCÓW SYBIRU W RADZISZEWIE,Radziszewo,ul. Szczecińska 54,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Obszar wiejski,3206045,41226,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. BARNIMA I W ŻABNICY,Żabnica,ul. Długa 20,20,42,17,43,33,20,30,19,26,20,20,45,25,39,22,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Obszar wiejski,3206045,48101,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CHWARSTNICY,Chwarstnica,ul. Gryfińska 19,18,49,23,52,22,18,31,14,32,20,2,,,,,,,,,,,,,,,16,33,15,34,36,,,,,
6,Zachodniopomorskie,gryfiński,Gryfino,Obszar wiejski,3206045,71023,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W GARDNIE,Gardno,ul. Niepodległości 1,19,42,24,40,24,19,25,15,20,20,17,47,29,31,24,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Mieszkowice,Miasto,3206054,41001,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MIESZKA I W MIESZKOWICACH,Mieszkowice,ul. Henryka Sienkiewicza 56,46,49,20,48,47,46,32,21,26,12,13,70,26,78,96,,,,,,,,,,,33,40,22,29,29,,,,,
6,Zachodniopomorskie,gryfiński,Mieszkowice,Obszar wiejski,3206055,42402,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MŁODYCH EKOLOGÓW W CZELINIE,Czelin,70,6,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Mieszkowice,Obszar wiejski,3206055,47322,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W TROSZYNIE,Troszyn,3,4,,,,,4,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Mieszkowice,Obszar wiejski,3206055,88216,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZIELINIE,Zielin,ul. Wincentego Witosa 48,10,57,13,57,42,10,55,21,56,36,4,,,,,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Moryń,Miasto,3206064,41955,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ST.SIERŻ. M. MAJCHRZAKA W MORYNIU,Moryń,ul. Dworcowa 6A,37,49,18,49,42,37,31,18,24,16,34,55,30,51,33,,,,,,,,,,,3,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Stare Czarnowo,Gmina wiejska,3206072,113703,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KOŁBACZU,Kołbacz,ul. Cystersów 9,30,51,19,55,53,30,29,18,26,8,30,51,29,43,27,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Trzcińsko-Zdrój,Miasto,3206084,22435,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.STEFANA ŻEROMSKIEGO W TRZCIŃSKU-ZDROJU,Trzcińsko-Zdrój,ul. 2 Lutego 3,28,64,16,67,42,28,33,19,34,36,28,62,31,75,84,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Trzcińsko-Zdrój,Obszar wiejski,3206085,22645,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HELENY GRABSKIEJ Z ORLĄT LWOWSKICH W GOGOLICACH,Gogolice,39,7,,,,,7,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Trzcińsko-Zdrój,Obszar wiejski,3206085,22676,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W STOŁECZNEJ,Stołeczna,9,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Trzcińsko-Zdrój,Obszar wiejski,3206085,262886,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GÓRALICACH,Góralice,108A,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Widuchowa,Gmina wiejska,3206092,25276,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRZYWINIE,Krzywin,ul. Królewiecka 42,12,64,11,62,62,12,54,23,54,,12,63,30,62,100,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,gryfiński,Widuchowa,Gmina wiejska,3206092,88338,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WIDUCHOWEJ,Widuchowa,ul. Barnima III 1,33,64,19,64,64,34,41,23,38,24,27,52,29,49,15,,,,,,,,,,,7,,,,,,,,,
6,Zachodniopomorskie,kamieński,Dziwnów,Miasto,3207014,11698,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 5-GO KOŁOBRZESKIEGO PUŁKU PIECHOTY,Dziwnów,ul. Adama Mickiewicza 27,27,60,14,62,40,27,52,28,48,24,28,66,26,69,55,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Golczewo,Miasto,3207024,90548,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOLESŁAWA CHROBREGO W GOLCZEWIE,Golczewo,ul. Szkolna 2,36,54,20,59,22,36,37,20,30,28,37,53,29,45,35,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Golczewo,Obszar wiejski,3207025,86368,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WYSOKIEJ KAMIEŃSKIEJ,Wysoka Kamieńska,ul. Szkolna 5,7,,,,,7,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,kamieński,Kamień Pomorski,Miasto,3207034,12681,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. BOLESŁAWA CHROBREGO W KAMIENIU POMORSKIM,Kamień Pomorski,pl. Katedralny 5,37,59,19,58,56,37,38,17,36,28,36,62,27,53,49,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,kamieński,Kamień Pomorski,Miasto,3207034,12682,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. LEONIDA TELIGI W KAMIENIU POMORSKIM,Kamień Pomorski,ul. Wolińska 9,54,57,14,58,53,54,36,20,32,24,52,55,27,48,29,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,kamieński,Kamień Pomorski,Obszar wiejski,3207035,12678,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ WE WRZOSOWIE,Wrzosowo,37,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Kamień Pomorski,Obszar wiejski,3207035,12679,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JARSZEWIE,Jarszewo,32,8,,,,,8,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,kamieński,Międzyzdroje,Miasto,3207044,64630,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. BOLESŁAWA CHROBREGO W MIĘDZYZDROJACH,Międzyzdroje,ul. Leśna 17,40,51,16,53,73,40,36,21,32,20,40,63,27,64,95,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Międzyzdroje,Obszar wiejski,3207045,64506,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. PROF. DRA WŁADYSŁAWA SZAFERA W WAPNICY,Wapnica,ul. Jodłowa 3,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Miasto,3207064,74307,dla młodzieży,Tak,"PUBLICZNA SZKOŁA PODSTAWOWA IM. ""BOLESŁAWA KRZYWOUSTEGO"" W WOLINIE",Wolin,ul. Spokojna 1,49,54,19,56,67,49,45,22,40,32,48,60,28,62,84,,,,,,,,,,,1,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Obszar wiejski,3207065,16397,dla młodzieży,Tak,"PUBLICZNA SZKOŁA PODSTAWOWA IM. ""BOLESŁAWA CHROBREGO"" W KOŁCZEWIE",Kołczewo,ul. Zwycięstwa 3,13,44,14,49,53,13,35,18,32,24,13,61,25,60,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Obszar wiejski,3207065,80353,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W TROSZYNIE,Troszyn,15,6,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Obszar wiejski,3207065,83390,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KONIEWIE,Koniewo,9,8,,,,,8,,,,,2,,,,,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Obszar wiejski,3207065,83393,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W DARGOBĄDZU,Dargobądz,89,8,,,,,8,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,
6,Zachodniopomorskie,kamieński,Wolin,Obszar wiejski,3207065,89598,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA W ŁADZINIE,Ładzin,56,8,,,,,8,,,,,6,,,,,,,,,,,,,,,2,,,,,,,,,
6,Zachodniopomorskie,kamieński,Świerzno,Gmina wiejska,3207052,74984,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STUCHOWIE,Stuchowo,51,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,kamieński,Świerzno,Gmina wiejska,3207052,74986,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIANA GRUNERA W ŚWIERZNIE,Świerzno,23,15,42,21,40,20,15,26,14,24,16,15,43,22,36,20,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,koszaliński,Biesiekierz,Gmina wiejska,3209022,41897,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KPT. WŁ. WYSOCKIEGO W BIESIEKIERZU,Biesiekierz,60,20,60,16,64,64,20,42,25,40,20,14,71,22,73,56,,,,,,,,,,,6,,,,,,,,,
6,Zachodniopomorskie,koszaliński,Biesiekierz,Gmina wiejska,3209022,42245,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W ŚWIEMINIE,Świemino,19,18,48,16,47,67,18,32,21,24,20,18,44,28,30,16,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,koszaliński,Biesiekierz,Gmina wiejska,3209022,42566,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ CURIE W STARYCH BIELICACH,Stare Bielice,ul. Kościelna 5,18,56,17,54,78,18,51,25,46,36,18,65,28,74,25,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,koszaliński,Bobolice,Miasto,3209034,15175,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W BOBOLICACH,Bobolice,ul. Głowackiego 7d,71,51,20,51,49,70,32,17,28,20,19,52,28,53,20,,,,,,,,,,,52,50,26,46,29,,,,,
6,Zachodniopomorskie,koszaliński,Bobolice,Obszar wiejski,3209035,14965,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DRZEWIANACH,Drzewiany,76,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
6,Zachodniopomorskie,koszaliński,Bobolice,Obszar wiejski,3209035,19311,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DARGINI,Dargiń,47,10,47,22,44,80,10,35,25,28,28,10,40,33,24,16,,,,,,,,,,,,,,,,,,,,
