RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Participants in mathematics,Avg. score in mathematics
28037,1417032,1,0,0,0,5913.69,37,50
30396,1417032,1,0,0,0,5913.69,71,57
56655,1417011,0,1,0,0,7189.7,16,24
61858,1417011,0,1,0,0,7189.7,24,60
103954,1417011,0,1,0,0,7189.7,25,60
262464,1417011,0,1,0,0,7189.7,142,56
11676,1417052,1,0,0,0,5576.34,48,48
11677,1417052,1,0,0,0,5576.34,11,52
11679,1417052,1,0,0,0,5576.34,10,42
17798,1417062,1,0,0,0,5794.12,34,60
20094,1417062,1,0,0,0,5794.12,13,61
79701,1417021,0,1,0,0,5764.01,94,54
79703,1417021,0,1,0,0,5764.01,76,58
79704,1417021,0,1,0,0,5764.01,61,52
79708,1417021,0,1,0,0,5764.01,21,51
79709,1417021,0,1,0,0,5764.01,106,61
82564,1417021,0,1,0,0,5764.01,11,59
196452,1417021,0,1,0,0,5764.01,18,68
113779,1417072,1,0,0,0,4876.62,13,56
113780,1417072,1,0,0,0,4876.62,18,45
113848,1417072,1,0,0,0,4876.62,24,62
87608,1417082,1,0,0,0,8159.43,26,63
92770,1417082,1,0,0,0,8159.43,48,64
106900,1417082,1,0,0,0,8159.43,34,41
127555,1417082,1,0,0,0,8159.43,30,61
88349,1418032,1,0,0,0,9620.43,84,63
103742,1418032,1,0,0,0,9620.43,82,66
106087,1418032,1,0,0,0,9620.43,50,59
106091,1418032,1,0,0,0,9620.43,63,64
107387,1418032,1,0,0,0,9620.43,114,64
4698,1418052,1,0,0,0,5811.92,48,42
4699,1418052,1,0,0,0,5811.92,37,47
47484,1421042,1,0,0,0,9563.51,75,68
48076,1421042,1,0,0,0,9563.51,56,68
87838,1421042,1,0,0,0,9563.51,120,72
20352,1421052,1,0,0,0,9645.88,14,51
20393,1421052,1,0,0,0,9645.88,18,56
20408,1421052,1,0,0,0,9645.88,48,63
84225,1421052,1,0,0,0,9645.88,87,60
9690,1421011,0,1,0,0,5852.82,72,47
24649,1421011,0,1,0,0,5852.82,54,55
24650,1421011,0,1,0,0,5852.82,70,59
133334,1421011,0,1,0,0,5852.82,35,58
77944,1421021,0,1,0,0,6143.06,54,54
78209,1421021,0,1,0,0,6143.06,132,53
79156,1421021,0,1,0,0,6143.06,66,44
84352,1421021,0,1,0,0,6143.06,38,47
84354,1421021,0,1,0,0,6143.06,55,59
86657,1421021,0,1,0,0,6143.06,45,51
133694,1421021,0,1,0,0,6143.06,38,40
133696,1421021,0,1,0,0,6143.06,59,57
267059,1421021,0,1,0,0,6143.06,14,64
69549,1421062,1,0,0,0,7813.66,48,54
80115,1421062,1,0,0,0,7813.66,113,53
84069,1421062,1,0,0,0,7813.66,52,69
86245,1422032,1,0,0,0,5538.0,25,28
106219,1422042,1,0,0,0,6112.66,53,35
123360,1422042,1,0,0,0,6112.66,11,55
12911,1422052,1,0,0,0,5406.81,15,41
3322,1422062,1,0,0,0,6668.58,13,35
69962,1422011,0,1,0,0,5121.08,55,55
113583,1422011,0,1,0,0,5121.08,56,43
262502,1422011,0,1,0,0,5121.08,75,40
79850,1422072,1,0,0,0,6450.29,21,39
80114,1422072,1,0,0,0,6450.29,16,45
81486,1422072,1,0,0,0,6450.29,16,29
17566,1423012,1,0,0,0,5055.14,13,46
18320,1423012,1,0,0,0,5055.14,18,30
196293,1423012,1,0,0,0,5055.14,10,20
69077,1423022,1,0,0,0,4739.66,12,37
115629,1423022,1,0,0,0,4739.66,18,39
103949,1423032,1,0,0,0,5649.11,13,38
103950,1423032,1,0,0,0,5649.11,21,46
25929,1423042,1,0,0,0,6712.4,25,42
9709,1423052,1,0,0,0,5698.54,44,47
12652,1423072,1,0,0,0,4910.59,31,39
68712,1423082,1,0,0,0,5292.99,46,43
3816,1424012,1,0,0,0,6260.54,12,46
69359,1424022,1,0,0,0,5936.03,33,40
91275,1424032,1,0,0,0,6975.73,13,58
91658,1424032,1,0,0,0,6975.73,11,43
91659,1424032,1,0,0,0,6975.73,19,39
92416,1424062,1,0,0,0,6055.23,39,36
92418,1424062,1,0,0,0,6055.23,10,28
61011,1424072,1,0,0,0,5600.5,39,34
63322,1424072,1,0,0,0,5600.5,21,46
107503,1424052,1,0,0,0,5557.76,26,40
4661,1419012,1,0,0,0,5263.22,54,41
88880,1419012,1,0,0,0,5263.22,19,52
70973,1419022,1,0,0,0,5278.31,13,61
72651,1419022,1,0,0,0,5278.31,42,44
42903,1419032,1,0,0,0,5121.11,22,52
53454,1419032,1,0,0,0,5121.11,17,62
55332,1419032,1,0,0,0,5121.11,23,48
69496,1419042,1,0,0,0,5811.66,28,33
80612,1419082,1,0,0,0,5633.85,10,58
109089,1419082,1,0,0,0,5633.85,35,44
56579,1419092,1,0,0,0,5145.35,24,36
104641,1419102,1,0,0,0,4889.34,22,36
104642,1419102,1,0,0,0,4889.34,36,48
54403,1419132,1,0,0,0,6598.66,11,42
60606,1419132,1,0,0,0,6598.66,43,51
60611,1419132,1,0,0,0,6598.66,42,40
68490,1419132,1,0,0,0,6598.66,18,44
39892,1419142,1,0,0,0,5496.75,34,38
41073,1419142,1,0,0,0,5496.75,15,43
55954,1419112,1,0,0,0,5374.72,29,41
58492,1419122,1,0,0,0,8193.25,40,56
55088,1419072,1,0,0,0,5283.12,35,47
53829,1420032,1,0,0,0,5570.44,45,39
89841,1420032,1,0,0,0,5570.44,17,37
89984,1420032,1,0,0,0,5570.44,11,40
93111,1420052,1,0,0,0,5375.16,12,46
121651,1420052,1,0,0,0,5375.16,21,38
108786,1420062,1,0,0,0,5626.9,18,34
104946,1420072,1,0,0,0,5402.94,32,40
105442,1420072,1,0,0,0,5402.94,21,43
75736,1420082,1,0,0,0,6918.85,37,32
42246,1420011,0,1,0,0,6823.43,105,52
42866,1420011,0,1,0,0,6823.43,53,58
133790,1420011,0,1,0,0,6823.43,46,44
133791,1420011,0,1,0,0,6823.43,77,41
51300,1420092,1,0,0,0,5219.25,22,39
81810,1420092,1,0,0,0,5219.25,19,35
92879,1420021,0,1,0,0,5928.1,63,39
4965,1420102,1,0,0,0,5419.0,22,36
29262,1420102,1,0,0,0,5419.0,17,22
29521,1420102,1,0,0,0,5419.0,13,40
31122,1420102,1,0,0,0,5419.0,22,41
13256,1420122,1,0,0,0,6318.9,14,66
13257,1420122,1,0,0,0,6318.9,11,32
13258,1420122,1,0,0,0,6318.9,10,53
13259,1420122,1,0,0,0,6318.9,20,32
15238,1425022,1,0,0,0,6271.11,17,47
16258,1425022,1,0,0,0,6271.11,10,38
17811,1425022,1,0,0,0,6271.11,21,52
17812,1425022,1,0,0,0,6271.11,16,37
17813,1425022,1,0,0,0,6271.11,23,47
4303,1425042,1,0,0,0,5643.13,10,33
6588,1425042,1,0,0,0,5643.13,11,35
19975,1425042,1,0,0,0,5643.13,33,46
41811,1425052,1,0,0,0,5390.74,13,32
42028,1425052,1,0,0,0,5390.74,17,35
53730,1425052,1,0,0,0,5390.74,51,51
54000,1425052,1,0,0,0,5390.74,14,46
54001,1425052,1,0,0,0,5390.74,10,51
57705,1425052,1,0,0,0,5390.74,38,37
66088,1425052,1,0,0,0,5390.74,12,39
2880,1425062,1,0,0,0,5135.86,10,39
109569,1425062,1,0,0,0,5135.86,41,49
109598,1425062,1,0,0,0,5135.86,26,60
109837,1425062,1,0,0,0,5135.86,39,56
35228,1425072,1,0,0,0,4957.7,12,51
35230,1425072,1,0,0,0,4957.7,47,46
35232,1425072,1,0,0,0,4957.7,42,51
262272,1425072,1,0,0,0,4957.7,10,42
92305,1425011,0,1,0,0,5344.58,64,46
92306,1425011,0,1,0,0,5344.58,12,45
92307,1425011,0,1,0,0,5344.58,47,40
107180,1425082,1,0,0,0,4983.56,13,51
107183,1425082,1,0,0,0,4983.56,16,46
107505,1425082,1,0,0,0,4983.56,13,72
107507,1425082,1,0,0,0,4983.56,26,40
58174,1425092,1,0,0,0,5206.03,42,50
61883,1425092,1,0,0,0,5206.03,18,37
61884,1425092,1,0,0,0,5206.03,13,46
4808,1425112,1,0,0,0,5249.95,12,52
4810,1425112,1,0,0,0,5249.95,12,42
4818,1425112,1,0,0,0,5249.95,45,45
4920,1425112,1,0,0,0,5249.95,30,48
4928,1425112,1,0,0,0,5249.95,12,58
16797,1425122,1,0,0,0,5197.98,22,55
20274,1425122,1,0,0,0,5197.98,20,36
21371,1425122,1,0,0,0,5197.98,33,40
49239,1425132,1,0,0,0,5490.67,38,53
55621,1425132,1,0,0,0,5490.67,21,45
84857,1425132,1,0,0,0,5490.67,45,51
85819,1425132,1,0,0,0,5490.67,19,55
89390,1425132,1,0,0,0,5490.67,19,41
71326,1426012,1,0,0,0,6011.21,15,29
71344,1426012,1,0,0,0,6011.21,11,31
105183,1426022,1,0,0,0,6124.92,18,47
22743,1426032,1,0,0,0,5547.1,16,32
22745,1426032,1,0,0,0,5547.1,13,41
22749,1426032,1,0,0,0,5547.1,16,32
15810,1426042,1,0,0,0,5453.54,32,48
22683,1426042,1,0,0,0,5453.54,15,41
107672,1426062,1,0,0,0,7238.49,12,49
107687,1426062,1,0,0,0,7238.49,13,45
6708,1426072,1,0,0,0,5529.36,10,45
6360,1426082,1,0,0,0,5576.74,12,47
6539,1426082,1,0,0,0,5576.74,17,63
6583,1426082,1,0,0,0,5576.74,33,54
9677,1426082,1,0,0,0,5576.74,35,42
10046,1426082,1,0,0,0,5576.74,24,36
11523,1426082,1,0,0,0,5576.74,23,48
16265,1426082,1,0,0,0,5576.74,37,51
47540,1426092,1,0,0,0,5896.81,39,51
47722,1426092,1,0,0,0,5896.81,12,44
34678,1426102,1,0,0,0,5717.08,33,52
103430,1426112,1,0,0,0,5726.91,19,43
104389,1426112,1,0,0,0,5726.91,10,39
104448,1426112,1,0,0,0,5726.91,11,66
110219,1426122,1,0,0,0,5527.13,13,48
121376,1426122,1,0,0,0,5527.13,16,50
63456,1426132,1,0,0,0,5992.61,21,56
63462,1426132,1,0,0,0,5992.61,56,54
71497,1426132,1,0,0,0,5992.61,12,40
71687,1426132,1,0,0,0,5992.61,15,52
106644,1426132,1,0,0,0,5992.61,13,48
49610,1427022,1,0,0,0,5968.54,16,28
50447,1427022,1,0,0,0,5968.54,38,45
27352,1427032,1,0,0,0,5353.24,16,55
27413,1427032,1,0,0,0,5353.24,18,59
27452,1427032,1,0,0,0,5353.24,13,22
75513,1427042,1,0,0,0,5658.86,19,31
24722,1427011,0,1,0,0,4803.64,83,44
25167,1427011,0,1,0,0,4803.64,62,34
65134,1427052,1,0,0,0,5225.14,31,30
65135,1427052,1,0,0,0,5225.14,10,28
65138,1427052,1,0,0,0,5225.14,30,28
92016,1427062,1,0,0,0,6375.99,24,46
107429,1427062,1,0,0,0,6375.99,23,43
78968,1427072,1,0,0,0,5903.96,23,31
85114,1427072,1,0,0,0,5903.96,14,30
51426,1428022,1,0,0,0,5251.93,33,47
51427,1428022,1,0,0,0,5251.93,18,30
262477,1428022,1,0,0,0,5251.93,11,35
23899,1428032,1,0,0,0,5905.55,31,43
26781,1428032,1,0,0,0,5905.55,16,33
92271,1428042,1,0,0,0,5461.09,14,35
92273,1428042,1,0,0,0,5461.09,24,40
3641,1428052,1,0,0,0,6065.95,17,60
3660,1428052,1,0,0,0,6065.95,15,61
3688,1428052,1,0,0,0,6065.95,10,63
7317,1428052,1,0,0,0,6065.95,56,55
122070,1428062,1,0,0,0,6403.71,24,52
13397,1428011,0,1,0,0,5536.31,72,40
74224,1428011,0,1,0,0,5536.31,47,40
196313,1428011,0,1,0,0,5536.31,104,46
262628,1428011,0,1,0,0,5536.31,128,41
71677,1428072,1,0,0,0,6667.31,13,28
71678,1428072,1,0,0,0,6667.31,14,52
82631,1428072,1,0,0,0,6667.31,15,35
103700,1428072,1,0,0,0,6667.31,13,42
107442,1428072,1,0,0,0,6667.31,27,44
64419,1428082,1,0,0,0,6180.49,59,53
64421,1428082,1,0,0,0,6180.49,18,47
70659,1428082,1,0,0,0,6180.49,28,45
18138,1429022,1,0,0,0,8013.73,25,37
109151,1429032,1,0,0,0,5105.89,13,29
56496,1429042,1,0,0,0,5199.66,27,37
40199,1429062,1,0,0,0,6208.65,14,66
40201,1429062,1,0,0,0,6208.65,14,28
39645,1429072,1,0,0,0,5521.36,25,31
63415,1429011,0,1,0,0,5572.77,54,46
80679,1429011,0,1,0,0,5572.77,76,42
80680,1429011,0,1,0,0,5572.77,59,44
132912,1429011,0,1,0,0,5572.77,19,58
262750,1429011,0,1,0,0,5572.77,25,37
70343,1429082,1,0,0,0,5080.77,13,39
69081,1429092,1,0,0,0,4940.3,12,53
69239,1429092,1,0,0,0,4940.3,28,56
84202,1430012,1,0,0,0,4834.11,11,32
86996,1430012,1,0,0,0,4834.11,19,31
40731,1430022,1,0,0,0,5529.02,11,49
57614,1430022,1,0,0,0,5529.02,15,47
29544,1430032,1,0,0,0,5701.17,22,26
104013,1430032,1,0,0,0,5701.17,12,30
57148,1430042,1,0,0,0,5139.55,14,30
57152,1430042,1,0,0,0,5139.55,10,54
90079,1430042,1,0,0,0,5139.55,10,41
20480,1432022,1,0,0,0,7534.24,97,66
126578,1432032,1,0,0,0,8213.05,31,49
26514,1432042,1,0,0,0,6690.36,33,55
31060,1432042,1,0,0,0,6690.36,66,57
19364,1432072,1,0,0,0,7893.48,97,67
39022,1432072,1,0,0,0,7893.48,33,49
133420,1432072,1,0,0,0,7893.48,28,60
133421,1432072,1,0,0,0,7893.48,22,61
83774,1434052,1,0,0,0,6951.61,45,41
83818,1434052,1,0,0,0,6951.61,14,47
83819,1434052,1,0,0,0,6951.61,15,40
103714,1434052,1,0,0,0,6951.61,23,40
57086,1434062,1,0,0,0,5262.44,10,44
86472,1434062,1,0,0,0,5262.44,10,42
104967,1434062,1,0,0,0,5262.44,10,48
105551,1434062,1,0,0,0,5262.44,23,44
48897,1434072,1,0,0,0,6269.37,27,57
48900,1434072,1,0,0,0,6269.37,11,69
81330,1434072,1,0,0,0,6269.37,24,40
81332,1434072,1,0,0,0,6269.37,15,37
82336,1434011,0,1,0,0,5948.57,102,57
86844,1434011,0,1,0,0,5948.57,102,52
87771,1434011,0,1,0,0,5948.57,58,46
53788,1434021,0,1,0,0,6376.48,78,49
55331,1434021,0,1,0,0,6376.48,129,53
55835,1434021,0,1,0,0,6376.48,74,48
82700,1434021,0,1,0,0,6376.48,45,53
106384,1434021,0,1,0,0,6376.48,62,48
54433,1434082,1,0,0,0,7145.84,30,46
55342,1434082,1,0,0,0,7145.84,14,27
58672,1434082,1,0,0,0,7145.84,14,45
68525,1434102,1,0,0,0,6366.94,30,34
27612,1434041,0,1,0,0,6011.92,49,65
27613,1434041,0,1,0,0,6011.92,77,53
27614,1434041,0,1,0,0,6011.92,60,60
262923,1434041,0,1,0,0,6011.92,29,62
21109,1434031,0,1,0,0,6911.43,156,58
71420,1434031,0,1,0,0,6911.43,57,53
71970,1434031,0,1,0,0,6911.43,72,49
105796,1434031,0,1,0,0,6911.43,33,70
274902,1434031,0,1,0,0,6911.43,60,55
274903,1434031,0,1,0,0,6911.43,62,51
13023,1435012,1,0,0,0,5872.76,10,37
22114,1435012,1,0,0,0,5872.76,22,41
6004,1435022,1,0,0,0,6110.95,20,44
6010,1435022,1,0,0,0,6110.95,25,34
4508,1435032,1,0,0,0,5753.77,10,32
4534,1435032,1,0,0,0,5753.77,10,34
6822,1435032,1,0,0,0,5753.77,38,42
7997,1435042,1,0,0,0,6842.41,12,35
8096,1435042,1,0,0,0,6842.41,13,54
8813,1435042,1,0,0,0,6842.41,15,48
8815,1435042,1,0,0,0,6842.41,24,38
69998,1435062,1,0,0,0,5942.36,11,31
82701,1435062,1,0,0,0,5942.36,27,52
83229,1435062,1,0,0,0,5942.36,13,48
75057,1433022,1,0,0,0,5473.19,22,40
75687,1433032,1,0,0,0,5478.84,13,43
81099,1433032,1,0,0,0,5478.84,19,49
87256,1433042,1,0,0,0,6408.94,13,51
87258,1433042,1,0,0,0,6408.94,18,49
86713,1433062,1,0,0,0,5525.63,21,45
66201,1433072,1,0,0,0,5423.27,35,44
106679,1433082,1,0,0,0,5271.53,29,38
93105,1433092,1,0,0,0,6000.09,15,31
42873,1433011,0,1,0,0,6062.94,108,41
262736,1433011,0,1,0,0,6062.94,36,56
34210,1436012,1,0,0,0,5763.98,22,45
34227,1436012,1,0,0,0,5763.98,19,26
43517,1436012,1,0,0,0,5763.98,16,43
103378,1436022,1,0,0,0,4750.53,20,40
106274,1436022,1,0,0,0,4750.53,14,42
24477,1436032,1,0,0,0,5675.49,15,34
24632,1436032,1,0,0,0,5675.49,13,44
24667,1436032,1,0,0,0,5675.49,11,27
272296,1436032,1,0,0,0,5675.49,16,32
26565,1436042,1,0,0,0,5706.32,11,49
26717,1436042,1,0,0,0,5706.32,11,33
39113,1436042,1,0,0,0,5706.32,27,52
84980,1410012,1,0,0,0,6643.13,26,38
7238,1410042,1,0,0,0,5049.34,20,31
7243,1410042,1,0,0,0,5049.34,16,44
87222,1410052,1,0,0,0,5139.26,32,43
28481,1410062,1,0,0,0,6070.27,22,43
106708,1437022,1,0,0,0,5044.04,15,40
106712,1437022,1,0,0,0,5044.04,12,28
87268,1437042,1,0,0,0,5259.27,24,41
80943,1437052,1,0,0,0,5957.15,19,36
7835,1438032,1,0,0,0,5297.8,33,43
17718,1438032,1,0,0,0,5297.8,45,41
43810,1438042,1,0,0,0,7190.33,20,40
52527,1438042,1,0,0,0,7190.33,34,45
29970,1438011,0,1,0,0,6298.54,54,52
30368,1438011,0,1,0,0,6298.54,33,25
30775,1438011,0,1,0,0,6298.54,85,55
31353,1438011,0,1,0,0,6298.54,52,41
31602,1438011,0,1,0,0,6298.54,58,38
34206,1438011,0,1,0,0,6298.54,51,47
7213,2861011,0,1,0,0,6112.78,82,46
9616,2861011,0,1,0,0,6112.78,19,39
13249,2861011,0,1,0,0,6112.78,75,55
15130,2861011,0,1,0,0,6112.78,42,33
15198,2861011,0,1,0,0,6112.78,29,37
15385,2861011,0,1,0,0,6112.78,37,61
15434,2861011,0,1,0,0,6112.78,96,52
18341,2861011,0,1,0,0,6112.78,43,55
18934,2861011,0,1,0,0,6112.78,105,50
18967,2861011,0,1,0,0,6112.78,60,55
22400,2861011,0,1,0,0,6112.78,36,39
22571,2861011,0,1,0,0,6112.78,88,49
22611,2861011,0,1,0,0,6112.78,69,49
22773,2861011,0,1,0,0,6112.78,33,33
32093,2861011,0,1,0,0,6112.78,31,50
104460,2861011,0,1,0,0,6112.78,25,64
267690,2861011,0,1,0,0,6112.78,26,49
40749,2862011,0,1,0,0,7899.34,37,28
44507,2862011,0,1,0,0,7899.34,185,52
44634,2862011,0,1,0,0,7899.34,102,55
47491,2862011,0,1,0,0,7899.34,76,51
47523,2862011,0,1,0,0,7899.34,56,60
48976,2862011,0,1,0,0,7899.34,54,41
49508,2862011,0,1,0,0,7899.34,67,52
49596,2862011,0,1,0,0,7899.34,51,49
49665,2862011,0,1,0,0,7899.34,45,53
49769,2862011,0,1,0,0,7899.34,61,42
58759,2862011,0,1,0,0,7899.34,51,61
58761,2862011,0,1,0,0,7899.34,64,36
58763,2862011,0,1,0,0,7899.34,126,47
71688,2862011,0,1,0,0,7899.34,111,72
71690,2862011,0,1,0,0,7899.34,192,48
77973,2862011,0,1,0,0,7899.34,76,39
114056,2862011,0,1,0,0,7899.34,23,68
133473,2862011,0,1,0,0,7899.34,17,52
262480,2862011,0,1,0,0,7899.34,67,63
52098,2801011,0,1,0,0,5210.52,79,39
78194,2801011,0,1,0,0,5210.52,62,30
81109,2801011,0,1,0,0,5210.52,73,46
81254,2801011,0,1,0,0,5210.52,27,41
86926,2801011,0,1,0,0,5210.52,11,47
56226,2801032,1,0,0,0,5644.76,14,28
56230,2801032,1,0,0,0,5644.76,14,39
56232,2801032,1,0,0,0,5644.76,16,34
86629,2801021,0,1,0,0,6277.18,57,35
23847,2801052,1,0,0,0,6192.35,18,25
91014,2801052,1,0,0,0,6192.35,12,32
91015,2801052,1,0,0,0,6192.35,14,28
46538,2802011,0,1,0,0,5406.27,42,36
46539,2802011,0,1,0,0,5406.27,43,30
46540,2802011,0,1,0,0,5406.27,51,44
34272,2802022,1,0,0,0,5016.04,17,35
55545,2802042,1,0,0,0,6101.67,11,44
61433,2802062,1,0,0,0,6741.77,14,37
7178,2803011,0,1,0,0,5052.82,86,42
15987,2803011,0,1,0,0,5052.82,77,41
196366,2803011,0,1,0,0,5052.82,25,57
196368,2803011,0,1,0,0,5052.82,30,50
18503,2803022,1,0,0,0,5579.06,11,36
18505,2803022,1,0,0,0,5579.06,17,38
18506,2803022,1,0,0,0,5579.06,10,20
24428,2803022,1,0,0,0,5579.06,12,36
196208,2803022,1,0,0,0,5579.06,12,39
87147,2803032,1,0,0,0,5625.18,42,29
87151,2803032,1,0,0,0,5625.18,26,33
133015,2803032,1,0,0,0,5625.18,10,36
56274,2803052,1,0,0,0,5773.67,12,52
60274,2803052,1,0,0,0,5773.67,19,29
39023,2803062,1,0,0,0,6670.99,17,37
39028,2803062,1,0,0,0,6670.99,17,43
39029,2803062,1,0,0,0,6670.99,39,35
10349,2804012,1,0,0,0,6155.93,15,46
14134,2804012,1,0,0,0,6155.93,22,46
65215,2804022,1,0,0,0,6237.04,13,57
118747,2804022,1,0,0,0,6237.04,12,25
91678,2804032,1,0,0,0,5448.85,21,45
91679,2804032,1,0,0,0,5448.85,27,37
72907,2804042,1,0,0,0,5900.79,14,39
89857,2804052,1,0,0,0,5724.86,33,38
87914,2804082,1,0,0,0,6799.73,26,44
40615,2805011,0,1,0,0,5292.24,81,46
42379,2805011,0,1,0,0,5292.24,92,51
72605,2805011,0,1,0,0,5292.24,50,41
72966,2805011,0,1,0,0,5292.24,43,43
72996,2805011,0,1,0,0,5292.24,96,55
73020,2805011,0,1,0,0,5292.24,91,40
196223,2805011,0,1,0,0,5292.24,108,46
75500,2805022,1,0,0,0,6331.87,43,39
75509,2805022,1,0,0,0,6331.87,17,25
89606,2805022,1,0,0,0,6331.87,13,38
34909,2805032,1,0,0,0,6316.45,33,36
41648,2805032,1,0,0,0,6316.45,18,33
25469,2805042,1,0,0,0,5977.38,41,42
34273,2805042,1,0,0,0,5977.38,16,33
21274,2805052,1,0,0,0,5929.63,37,35
3309,2806011,0,1,0,0,5481.3,83,45
3431,2806011,0,1,0,0,5481.3,21,34
7549,2806011,0,1,0,0,5481.3,112,47
9846,2806011,0,1,0,0,5481.3,41,58
133532,2806011,0,1,0,0,5481.3,22,41
31031,2806042,1,0,0,0,6625.11,12,40
39771,2806042,1,0,0,0,6625.11,41,33
44672,2806052,1,0,0,0,5743.36,10,29
77889,2806052,1,0,0,0,5743.36,15,61
48702,2806062,1,0,0,0,5834.58,10,35
59622,2806062,1,0,0,0,5834.58,13,42
53651,2806102,1,0,0,0,5313.96,13,30
53902,2806102,1,0,0,0,5313.96,42,32
70293,2818012,1,0,0,0,5007.57,25,52
7463,2818022,1,0,0,0,5897.42,16,37
27861,2807011,0,1,0,0,5684.68,54,48
27862,2807011,0,1,0,0,5684.68,70,48
27863,2807011,0,1,0,0,5684.68,69,43
262282,2807011,0,1,0,0,5684.68,59,47
262283,2807011,0,1,0,0,5684.68,72,38
34798,2807032,1,0,0,0,5645.04,14,28
34815,2807032,1,0,0,0,5645.04,11,27
57680,2807032,1,0,0,0,5645.04,13,63
57881,2807032,1,0,0,0,5645.04,26,47
59084,2807032,1,0,0,0,5645.04,19,43
59087,2807032,1,0,0,0,5645.04,11,35
56317,2807021,0,1,0,0,6447.34,113,43
20559,2807052,1,0,0,0,5639.5,15,57
20640,2807052,1,0,0,0,5639.5,19,56
20829,2807052,1,0,0,0,5639.5,10,60
48342,2807052,1,0,0,0,5639.5,19,55
48346,2807052,1,0,0,0,5639.5,20,45
48349,2807052,1,0,0,0,5639.5,32,32
71222,2808022,1,0,0,0,6166.96,14,37
75325,2808022,1,0,0,0,6166.96,10,39
75326,2808022,1,0,0,0,6166.96,13,25
75327,2808022,1,0,0,0,6166.96,13,37
41015,2808011,0,1,0,0,5207.22,80,52
41393,2808011,0,1,0,0,5207.22,20,45
41813,2808011,0,1,0,0,5207.22,91,47
73734,2808011,0,1,0,0,5207.22,45,46
86387,2808032,1,0,0,0,5741.06,25,32
105771,2808032,1,0,0,0,5741.06,11,36
44017,2808062,1,0,0,0,5231.26,20,52
104558,2809022,1,0,0,0,6174.0,15,29
23736,2809011,0,1,0,0,6138.56,38,37
24067,2809011,0,1,0,0,6138.56,56,49
24683,2809011,0,1,0,0,6138.56,46,38
4592,2809032,1,0,0,0,5480.35,17,33
4604,2809032,1,0,0,0,5480.35,13,42
6664,2809032,1,0,0,0,5480.35,11,45
107156,2809042,1,0,0,0,6783.73,12,44
112157,2809042,1,0,0,0,6783.73,25,38
74738,2810011,0,1,0,0,5419.92,119,43
84179,2810011,0,1,0,0,5419.92,75,42
42872,2810032,1,0,0,0,5542.67,10,32
60208,2810032,1,0,0,0,5542.67,11,30
61523,2810032,1,0,0,0,5542.67,16,24
15221,2810042,1,0,0,0,5741.5,47,40
75375,2810042,1,0,0,0,5741.5,16,30
35013,2810052,1,0,0,0,5828.38,19,41
49603,2810052,1,0,0,0,5828.38,16,32
34204,2811012,1,0,0,0,6372.6,15,40
16972,2811022,1,0,0,0,6026.52,12,40
17032,2811022,1,0,0,0,6026.52,12,34
28007,2811032,1,0,0,0,5685.83,12,21
31847,2811032,1,0,0,0,5685.83,13,32
34528,2811032,1,0,0,0,5685.83,14,29
31856,2812022,1,0,0,0,5909.34,11,49
31895,2812022,1,0,0,0,5909.34,12,38
48449,2812022,1,0,0,0,5909.34,35,33
48454,2812022,1,0,0,0,5909.34,15,27
12700,2812032,1,0,0,0,6726.27,12,53
20689,2812032,1,0,0,0,6726.27,26,43
20691,2812032,1,0,0,0,6726.27,12,44
24999,2812042,1,0,0,0,6695.63,10,55
25001,2812042,1,0,0,0,6695.63,13,35
59104,2812042,1,0,0,0,6695.63,24,43
72226,2812042,1,0,0,0,6695.63,52,39
16475,2812011,0,1,0,0,5482.16,75,44
16477,2812011,0,1,0,0,5482.16,45,42
57636,2812052,1,0,0,0,6456.07,17,36
71011,2812052,1,0,0,0,6456.07,23,46
3499,2813032,1,0,0,0,6160.69,23,36
9818,2813032,1,0,0,0,6160.69,17,33
17792,2813062,1,0,0,0,5793.81,35,37
88148,2813052,1,0,0,0,5756.21,19,41
56458,2814042,1,0,0,0,6705.56,17,43
63468,2814042,1,0,0,0,6705.56,66,48
64651,2814042,1,0,0,0,6705.56,18,32
84215,2814052,1,0,0,0,8754.2,16,48
84217,2814052,1,0,0,0,8754.2,17,33
84219,2814052,1,0,0,0,8754.2,16,51
25182,2814072,1,0,0,0,7593.19,33,39
25184,2814072,1,0,0,0,7593.19,15,32
6387,2814082,1,0,0,0,5617.08,12,40
47119,2814102,1,0,0,0,7046.1,12,51
77608,2814102,1,0,0,0,7046.1,18,34
85486,2814102,1,0,0,0,7046.1,12,46
54081,2814112,1,0,0,0,8560.46,43,51
69510,2814112,1,0,0,0,8560.46,35,51
24272,2814122,1,0,0,0,6164.72,27,48
53171,2815022,1,0,0,0,6004.35,13,37
53172,2815022,1,0,0,0,6004.35,11,28
86913,2815032,1,0,0,0,6573.11,24,29
271039,2815032,1,0,0,0,6573.11,12,33
4751,2815052,1,0,0,0,5485.44,42,41
26577,2815052,1,0,0,0,5485.44,15,34
31407,2815011,0,1,0,0,5050.94,62,59
31408,2815011,0,1,0,0,5050.94,45,33
31409,2815011,0,1,0,0,5050.94,54,47
31410,2815011,0,1,0,0,5050.94,55,30
31411,2815011,0,1,0,0,5050.94,26,40
40194,2815011,0,1,0,0,5050.94,28,50
133765,2815011,0,1,0,0,5050.94,22,59
29148,2815092,1,0,0,0,5731.11,14,48
