RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in Polish,Avg. score in Polish
34890,2406062,1,0,0,0,5536.02,0,1933-08-20,135,1,1,0,0,0,12,67
35150,2406062,1,0,0,0,5536.02,1,1926-09-01,173,1,1,1,0,0,23,73
109830,2406072,1,0,0,0,6264.9,0,1900-01-01,122,0,1,1,0,1,18,65
111833,2406072,1,0,0,0,6264.9,0,1970-09-01,76,0,1,0,1,1,12,69
58201,2406082,1,0,0,0,5822.92,1,1999-09-01,354,1,1,0,1,1,48,66
64392,2406092,1,0,0,0,4954.56,1,1999-07-09,182,0,1,0,1,1,12,63
64394,2406092,1,0,0,0,4954.56,1,2003-09-01,312,1,1,0,1,1,35,66
64425,2406092,1,0,0,0,4954.56,1,1918-09-01,227,1,1,0,1,1,12,69
64427,2406092,1,0,0,0,4954.56,1,1961-09-03,341,0,1,0,1,1,45,62
23128,2407022,1,0,0,0,6998.07,1,1922-09-06,283,0,1,0,0,1,43,64
91715,2407032,1,0,0,0,6512.52,0,1975-12-15,136,0,1,0,0,1,20,58
91795,2407032,1,0,0,0,6512.52,0,1985-04-01,109,0,1,1,0,1,18,68
86230,2407042,1,0,0,0,5607.96,1,1934-09-01,180,0,1,1,0,0,20,57
87089,2407042,1,0,0,0,5607.96,1,1965-09-01,244,0,1,1,1,1,31,66
57724,2407052,1,0,0,0,6612.16,1,1985-09-01,146,0,1,1,1,1,19,57
72654,2407052,1,0,0,0,6612.16,1,1985-09-01,189,0,1,1,1,1,26,62
72657,2407052,1,0,0,0,6612.16,1,1977-09-01,348,0,1,1,1,1,34,64
90911,2407062,1,0,0,0,5099.46,1,1935-01-07,402,0,1,0,1,1,42,70
92608,2407062,1,0,0,0,5099.46,0,1961-09-01,300,0,1,1,1,1,12,62
92659,2407062,1,0,0,0,5099.46,1,1929-09-02,130,0,1,0,1,1,15,59
115091,2407062,1,0,0,0,5099.46,0,1964-09-01,134,0,1,1,1,1,16,68
19323,2407011,0,1,0,0,6305.86,1,1935-09-01,637,1,1,0,1,1,65,68
19459,2407011,0,1,0,0,6305.86,1,1960-09-01,494,1,1,1,1,1,49,57
196321,2407011,0,1,0,0,6305.86,1,2017-09-01,339,1,1,0,1,1,52,59
196342,2407011,0,1,0,0,6305.86,1,2017-09-01,325,0,1,1,1,1,44,59
23023,2407072,1,0,0,0,6438.41,1,1975-12-15,254,0,1,1,0,1,48,57
29382,2408021,0,1,0,0,6624.58,1,1945-04-04,257,1,1,1,1,1,21,85
30329,2408021,0,1,0,0,6624.58,1,1993-06-30,634,0,1,1,1,1,72,69
30330,2408021,0,1,0,0,6624.58,1,1963-12-01,394,1,0,0,1,1,41,72
30331,2408021,0,1,0,0,6624.58,1,1965-09-01,531,0,0,1,1,1,63,55
31298,2408021,0,1,0,0,6624.58,1,1961-11-19,205,1,1,1,1,1,21,57
34427,2408021,0,1,0,0,6624.58,1,1922-06-04,265,0,1,1,1,1,19,75
43754,2408021,0,1,0,0,6624.58,1,1922-09-01,288,1,0,0,1,1,37,70
133886,2408021,0,1,0,0,6624.58,1,2017-09-01,614,0,1,0,0,1,77,71
133887,2408021,0,1,0,0,6624.58,1,2017-09-01,444,0,1,1,1,1,24,66
92538,2408042,1,0,0,0,6533.58,1,1995-01-01,571,0,1,1,1,1,62,68
34485,2408031,0,1,0,0,5737.11,1,1977-02-23,396,0,1,1,1,1,40,65
34603,2408031,0,1,0,0,5737.11,1,1977-02-23,433,1,1,1,0,1,30,57
38892,2408031,0,1,0,0,5737.11,1,1977-02-23,213,1,1,0,0,1,21,59
38896,2408031,0,1,0,0,5737.11,1,1977-02-23,248,1,1,0,0,0,12,72
38897,2408031,0,1,0,0,5737.11,1,1977-02-23,245,1,0,1,1,1,20,60
44541,2408031,0,1,0,0,5737.11,1,1977-02-23,234,1,1,1,1,1,24,55
133749,2408031,0,1,0,0,5737.11,1,2017-09-01,220,1,1,0,1,1,18,56
133751,2408031,0,1,0,0,5737.11,0,2017-09-01,229,1,1,1,0,1,19,73
88032,2408052,1,0,0,0,6579.24,1,1962-09-01,440,1,1,1,1,1,49,63
88154,2408052,1,0,0,0,6579.24,1,1961-09-01,461,0,1,0,1,1,37,65
55300,2408011,0,1,0,0,5825.45,1,1961-01-15,195,1,1,1,1,1,26,66
55301,2408011,0,1,0,0,5825.45,1,1915-09-01,469,1,1,1,1,1,17,65
55303,2408011,0,1,0,0,5825.45,1,1987-09-01,507,1,1,1,1,1,33,60
115081,2408011,0,1,0,0,5825.45,1,2013-09-01,388,1,1,1,0,1,53,71
262294,2408011,0,1,0,0,5825.45,1,2017-09-01,215,1,1,1,1,1,20,56
262296,2408011,0,1,0,0,5825.45,1,2017-09-01,261,1,1,1,0,1,35,62
48683,2409011,0,1,0,0,4974.39,1,1910-09-01,417,1,1,0,0,1,48,60
48685,2409011,0,1,0,0,4974.39,0,1945-09-01,233,1,1,1,0,1,23,75
48689,2409011,0,1,0,0,4974.39,1,1952-09-01,540,0,1,0,1,1,57,63
48692,2409011,0,1,0,0,4974.39,0,1945-09-01,194,0,1,0,0,1,21,70
48697,2409011,0,1,0,0,4974.39,1,1968-09-02,791,1,1,0,1,1,65,63
84728,2409032,1,0,0,0,6054.91,1,1999-09-01,268,1,1,1,0,0,27,51
108953,2409032,1,0,0,0,6054.91,0,1999-09-01,86,0,0,0,0,0,19,53
70319,2409042,1,0,0,0,4907.3,1,1922-09-01,366,0,1,1,1,1,50,64
71573,2409042,1,0,0,0,4907.3,1,1964-09-01,147,1,1,1,0,0,13,50
72400,2409042,1,0,0,0,4907.3,1,1970-09-01,127,1,1,0,0,1,13,70
72437,2409042,1,0,0,0,4907.3,1,1961-09-01,257,1,1,1,0,1,23,55
58834,2410012,1,0,0,0,7944.27,1,1953-09-01,557,1,1,0,1,1,59,60
30401,2410022,1,0,0,0,5521.14,1,1966-09-01,486,1,1,1,1,1,37,65
19045,2410032,1,0,0,0,5406.03,1,1999-09-01,332,1,1,1,0,1,40,63
19052,2410032,1,0,0,0,5406.03,1,1999-09-01,275,1,1,0,0,1,33,68
19053,2410032,1,0,0,0,5406.03,1,1999-09-01,230,0,1,1,0,1,19,63
19054,2410032,1,0,0,0,5406.03,1,1999-09-01,466,0,1,1,0,1,50,54
19056,2410032,1,0,0,0,5406.03,1,1999-09-01,369,0,0,1,0,1,15,53
17996,2410042,1,0,0,0,6647.12,1,1999-09-01,306,0,1,1,1,1,44,57
17998,2410042,1,0,0,0,6647.12,1,1999-09-01,486,0,1,1,1,1,49,60
17999,2410042,1,0,0,0,6647.12,1,1960-09-01,470,0,1,1,0,1,47,60
18000,2410042,1,0,0,0,6647.12,0,1999-09-01,238,0,1,1,1,1,21,58
21387,2410042,1,0,0,0,6647.12,1,1999-09-01,170,0,1,1,0,1,16,54
21389,2410042,1,0,0,0,6647.12,0,1999-09-01,123,0,1,0,0,1,19,61
16845,2410062,1,0,0,0,5446.53,0,1948-09-01,444,0,1,1,1,1,53,72
16848,2410062,1,0,0,0,5446.53,0,1945-09-01,187,0,1,1,0,1,17,59
44004,2410062,1,0,0,0,5446.53,1,2000-09-01,172,0,1,1,1,1,19,59
44007,2410062,1,0,0,0,5446.53,0,2002-09-01,221,0,1,0,0,1,26,63
58537,2410062,1,0,0,0,5446.53,1,1985-04-02,164,0,0,1,1,1,19,63
133797,2411022,1,0,0,0,6765.43,1,2017-09-01,187,0,1,0,0,1,46,65
17962,2411042,1,0,0,0,5577.21,1,1983-09-01,118,0,1,0,0,0,17,68
18990,2411042,1,0,0,0,5577.21,0,1999-09-01,108,1,1,1,0,1,10,59
18992,2411042,1,0,0,0,5577.21,0,1998-09-01,264,0,1,0,0,1,36,57
22242,2411042,1,0,0,0,5577.21,0,1999-09-01,201,1,1,0,0,1,14,61
22245,2411042,1,0,0,0,5577.21,1,1999-09-01,163,1,1,1,0,1,17,57
10564,2411062,1,0,0,0,4445.88,0,1977-11-01,351,1,1,0,0,1,50,61
87604,2411072,1,0,0,0,5093.87,1,1945-09-05,364,1,1,1,1,1,62,62
24474,2411011,0,1,0,0,5000.57,1,1991-09-01,499,0,1,1,1,1,62,68
24648,2411011,0,1,0,0,5000.57,1,1948-09-01,294,0,1,0,1,1,41,67
25172,2411011,0,1,0,0,5000.57,0,1977-09-01,187,1,1,0,1,1,19,58
25219,2411011,0,1,0,0,5000.57,0,1997-09-01,306,0,1,1,1,1,34,59
25234,2411011,0,1,0,0,5000.57,1,1997-09-01,108,0,0,1,1,1,11,72
25346,2411011,0,1,0,0,5000.57,1,1997-09-01,530,1,1,1,1,1,60,69
25409,2411011,0,1,0,0,5000.57,1,1997-09-01,144,0,1,0,1,0,16,69
28691,2411011,0,1,0,0,5000.57,1,1983-09-01,700,1,1,0,1,1,75,56
31818,2411011,0,1,0,0,5000.57,1,1993-09-01,513,1,1,0,1,1,66,64
53299,2411011,0,1,0,0,5000.57,0,1977-02-23,188,0,1,0,1,0,19,63
115051,2411082,1,0,0,0,5655.24,1,1999-09-01,136,1,1,1,0,1,19,48
262809,2412022,1,0,0,0,5423.63,0,2017-09-01,243,1,1,1,1,1,72,55
56328,2412032,1,0,0,0,5380.17,1,1999-09-01,476,0,1,1,0,1,46,55
17202,2412042,1,0,0,0,5578.27,1,2001-09-01,127,0,1,0,0,1,10,74
17503,2412042,1,0,0,0,5578.27,1,2001-09-01,338,0,1,1,0,1,34,56
64430,2412052,1,0,0,0,5897.29,0,1999-09-01,445,1,1,0,1,0,52,60
64431,2412052,1,0,0,0,5897.29,1,1999-09-01,429,1,1,1,0,1,48,66
64432,2412052,1,0,0,0,5897.29,1,1999-09-01,430,1,1,0,1,1,58,55
34226,2413011,0,1,0,0,4816.92,1,1976-02-20,449,0,1,0,1,0,46,57
38488,2413011,0,1,0,0,4816.92,1,1977-01-01,175,0,0,1,1,1,15,68
61926,2413052,1,0,0,0,7352.93,1,1955-02-01,155,0,1,0,1,1,12,58
105182,2413021,0,1,0,0,6458.5,1,2001-09-01,384,0,1,0,1,1,41,68
105817,2413021,0,1,0,0,6458.5,1,1964-09-01,187,0,1,0,0,1,14,55
53327,2413062,1,0,0,0,7467.93,1,1945-03-01,184,1,1,0,1,1,30,62
53748,2413062,1,0,0,0,7467.93,1,1964-09-01,162,1,0,0,0,0,13,69
9408,2413031,0,1,0,0,5718.55,1,1912-08-29,477,1,1,1,1,0,55,63
9409,2413031,0,1,0,0,5718.55,1,1937-09-01,468,1,1,1,1,0,21,52
10924,2413031,0,1,0,0,5718.55,1,1965-09-01,312,1,1,1,1,1,33,58
32073,2413041,0,1,0,0,5891.95,1,1934-09-01,742,1,1,0,1,1,71,61
54134,2413041,0,1,0,0,5891.95,1,1977-09-01,295,1,1,1,1,1,31,67
54135,2413041,0,1,0,0,5891.95,1,1971-09-01,533,1,1,0,1,1,56,56
54137,2413041,0,1,0,0,5891.95,1,1961-09-01,350,1,1,0,1,1,36,61
54138,2413041,0,1,0,0,5891.95,1,1966-09-01,385,1,1,1,1,1,45,73
54140,2413041,0,1,0,0,5891.95,1,1965-09-01,439,1,0,0,1,0,58,63
54260,2413041,0,1,0,0,5891.95,1,1990-09-01,631,1,1,0,1,1,92,60
79182,2413041,0,1,0,0,5891.95,1,1940-09-01,134,0,1,1,1,1,11,69
79183,2413041,0,1,0,0,5891.95,1,1961-09-01,308,0,1,1,1,1,27,65
80372,2413041,0,1,0,0,5891.95,1,1938-09-01,162,0,0,1,0,1,15,51
264030,2413041,0,1,0,0,5891.95,1,2017-09-01,430,0,1,1,1,1,56,73
22269,2413082,1,0,0,0,5721.68,1,1945-09-01,311,1,1,1,1,1,36,67
23267,2413082,1,0,0,0,5721.68,0,1900-09-01,140,0,1,0,1,1,14,68
56601,2413082,1,0,0,0,5721.68,0,1965-09-01,109,0,1,0,1,1,14,64
25466,2413092,1,0,0,0,5585.29,1,1993-06-30,70,1,1,1,0,0,10,56
25939,2413092,1,0,0,0,5585.29,1,2001-09-01,153,0,1,1,0,1,23,51
25942,2413092,1,0,0,0,5585.29,1,1983-06-01,123,1,1,1,0,0,10,54
31995,2413092,1,0,0,0,5585.29,1,1945-09-04,296,1,1,0,0,1,15,66
32082,2413092,1,0,0,0,5585.29,1,1993-06-30,174,0,0,1,0,1,18,63
35139,2413092,1,0,0,0,5585.29,1,1951-09-01,168,0,1,1,0,1,17,53
18597,2413072,1,0,0,0,6023.6,1,1922-09-01,310,1,1,1,0,1,31,61
18703,2413072,1,0,0,0,6023.6,1,1922-09-01,232,0,1,1,0,1,16,68
18704,2413072,1,0,0,0,6023.6,1,1922-09-01,470,1,1,1,0,1,37,66
18707,2413072,1,0,0,0,6023.6,1,1929-09-01,312,0,1,1,0,0,22,61
52313,2415052,1,0,0,0,5316.8,1,1945-09-01,184,0,1,0,0,1,21,59
52316,2415052,1,0,0,0,5316.8,1,1962-09-01,375,1,1,1,0,1,44,59
52318,2415052,1,0,0,0,5316.8,1,1964-09-01,113,0,0,1,0,1,11,58
52320,2415052,1,0,0,0,5316.8,1,1927-09-01,155,0,0,1,0,1,11,58
52321,2415052,1,0,0,0,5316.8,1,1938-09-01,368,1,1,0,1,1,41,63
46577,2415062,1,0,0,0,5201.56,1,1999-09-01,413,0,0,1,1,1,47,60
46591,2415062,1,0,0,0,5201.56,1,1999-09-01,151,0,1,1,0,0,15,48
46592,2415062,1,0,0,0,5201.56,1,1999-09-01,328,0,1,0,1,1,35,57
46594,2415062,1,0,0,0,5201.56,1,1999-09-01,143,0,1,1,0,1,15,60
46595,2415062,1,0,0,0,5201.56,1,1999-09-01,342,1,1,0,0,1,53,61
46596,2415062,1,0,0,0,5201.56,1,1999-09-01,338,1,1,1,0,1,45,57
53486,2415062,1,0,0,0,5201.56,1,1999-09-01,231,0,1,1,0,1,23,63
91685,2415072,1,0,0,0,6762.17,1,1951-09-01,332,1,1,1,0,1,37,65
91687,2415072,1,0,0,0,6762.17,1,1967-09-01,322,1,1,0,0,1,42,60
75218,2415082,1,0,0,0,6182.29,0,1996-01-01,443,0,1,1,1,1,64,63
47151,2415092,1,0,0,0,6358.64,1,1999-09-01,247,0,1,1,1,1,15,56
47343,2415092,1,0,0,0,6358.64,1,1999-09-01,347,1,1,0,1,1,28,61
263237,2415092,1,0,0,0,6358.64,0,2017-09-01,170,1,1,0,0,1,18,65
38947,2415011,0,1,0,0,5110.87,1,1900-01-01,222,1,1,1,1,1,20,53
38948,2415011,0,1,0,0,5110.87,1,1909-04-08,171,1,1,1,1,1,20,53
133704,2415011,0,1,0,0,5110.87,1,2017-09-01,269,1,1,1,1,1,61,49
22727,2415021,0,1,0,0,5678.29,1,1997-04-09,285,1,1,1,1,1,41,55
23280,2415021,0,1,0,0,5678.29,1,1997-04-09,408,1,1,1,1,1,38,56
23399,2415021,0,1,0,0,5678.29,1,1997-04-09,643,1,1,1,1,1,59,58
196275,2415021,0,1,0,0,5678.29,1,2017-09-01,268,1,1,1,1,1,26,67
108807,2415031,0,1,0,0,5033.25,1,1988-04-01,554,1,1,1,1,1,46,66
109641,2415031,0,1,0,0,5033.25,0,1977-02-22,654,1,1,0,0,0,76,62
109642,2415031,0,1,0,0,5033.25,0,1977-02-22,328,1,1,0,1,1,33,58
133938,2415031,0,1,0,0,5033.25,1,2017-09-01,314,1,1,1,1,1,44,72
48143,2415041,0,1,0,0,5092.32,1,1964-09-01,466,0,1,1,1,1,38,51
48144,2415041,0,1,0,0,5092.32,1,1916-09-01,253,1,1,1,1,1,28,57
48153,2415041,0,1,0,0,5092.32,1,1974-09-01,357,1,1,0,1,1,69,63
56640,2415041,0,1,0,0,5092.32,1,1945-09-01,160,0,1,0,1,1,17,65
56643,2415041,0,1,0,0,5092.32,1,1928-09-01,215,0,1,0,1,1,39,59
56646,2415041,0,1,0,0,5092.32,1,1904-09-01,152,0,1,0,0,1,15,41
56651,2415041,0,1,0,0,5092.32,1,1969-09-01,267,0,1,0,1,1,36,58
57685,2415041,0,1,0,0,5092.32,1,1957-09-01,248,0,1,0,1,1,19,65
72807,2415041,0,1,0,0,5092.32,1,1961-09-01,154,0,1,0,0,1,26,58
72808,2415041,0,1,0,0,5092.32,1,1945-09-01,407,1,1,0,1,1,23,60
72810,2415041,0,1,0,0,5092.32,1,1962-02-01,370,1,1,0,1,1,41,54
72814,2415041,0,1,0,0,5092.32,1,1900-12-08,235,0,1,0,0,1,23,68
263497,2415041,0,1,0,0,5092.32,1,2017-09-01,199,1,1,0,0,1,20,62
8933,2416032,1,0,0,0,5855.12,1,2012-09-11,248,1,1,1,0,1,18,57
11618,2416042,1,0,0,0,5878.68,1,1999-09-01,149,1,1,1,0,1,19,60
84211,2416042,1,0,0,0,5878.68,1,1999-09-01,363,1,1,1,0,1,36,55
74880,2416011,0,1,0,0,4397.43,0,1992-01-01,188,0,1,0,0,1,11,65
79096,2416011,0,1,0,0,4397.43,0,1992-01-01,398,1,1,0,0,0,44,67
4285,2416092,1,0,0,0,5621.48,1,1955-05-29,299,0,1,1,0,1,26,48
20280,2416021,0,1,0,0,5355.9,1,2012-09-01,306,1,1,0,0,0,40,63
20654,2416021,0,1,0,0,5355.9,1,1906-06-01,390,1,1,1,1,1,63,56
21086,2416021,0,1,0,0,5355.9,1,2012-09-01,678,1,1,1,0,1,106,62
21203,2416021,0,1,0,0,5355.9,1,1951-09-01,413,1,1,0,1,0,58,57
24266,2416021,0,1,0,0,5355.9,1,2012-09-01,185,1,1,0,0,1,15,57
25332,2416021,0,1,0,0,5355.9,1,1987-09-01,200,0,1,0,0,1,26,46
25634,2416021,0,1,0,0,5355.9,1,1964-09-01,231,1,1,0,1,0,26,66
83899,2416021,0,1,0,0,5355.9,1,2012-09-01,572,1,1,0,1,0,77,65
41951,2416102,1,0,0,0,5237.54,1,2007-09-01,103,0,1,1,0,1,13,51
47304,2416102,1,0,0,0,5237.54,1,1976-01-01,307,1,1,0,0,1,33,66
19130,2476011,0,1,0,0,6323.71,1,1900-09-01,356,1,1,1,1,1,48,55
19131,2476011,0,1,0,0,6323.71,1,1979-09-01,679,1,1,0,1,1,87,70
19132,2476011,0,1,0,0,6323.71,1,1960-09-01,166,1,1,1,0,1,30,37
19133,2476011,0,1,0,0,6323.71,1,1963-09-01,433,1,1,0,1,1,60,63
19134,2476011,0,1,0,0,6323.71,1,1966-09-01,356,1,1,1,1,1,43,33
19165,2476011,0,1,0,0,6323.71,1,1900-09-01,511,0,1,1,1,1,46,53
19166,2476011,0,1,0,0,6323.71,1,1900-09-01,391,1,1,0,0,1,40,51
196343,2476011,0,1,0,0,6323.71,1,2017-09-01,186,0,1,0,0,1,43,74
48535,2479011,0,1,0,0,6696.16,1,1999-09-01,673,1,1,1,1,1,72,61
48539,2479011,0,1,0,0,6696.16,1,1999-09-01,607,1,1,0,1,1,68,57
48543,2479011,0,1,0,0,6696.16,1,1999-09-01,499,1,1,1,1,1,89,55
48547,2479011,0,1,0,0,6696.16,1,1999-09-01,309,0,1,1,1,1,28,65
86894,2479011,0,1,0,0,6696.16,1,1977-02-28,286,0,1,1,0,1,19,70
92795,2479011,0,1,0,0,6696.16,1,1977-02-28,364,0,1,1,1,1,32,62
92796,2479011,0,1,0,0,6696.16,0,1977-02-28,303,0,1,0,0,1,34,61
92797,2479011,0,1,0,0,6696.16,1,1977-02-28,238,0,1,1,1,1,13,68
92799,2479011,0,1,0,0,6696.16,1,1977-02-28,264,0,1,1,1,1,24,67
93003,2479011,0,1,0,0,6696.16,1,1977-02-28,395,0,1,0,0,0,40,59
93050,2479011,0,1,0,0,6696.16,1,1983-09-01,568,1,1,0,1,1,92,59
103514,2479011,0,1,0,0,6696.16,1,1980-08-20,417,1,1,1,1,1,53,56
271659,2479011,0,1,0,0,6696.16,1,2019-09-01,464,1,1,1,1,1,20,63
8413,2417022,1,0,0,0,5011.45,1,1966-09-01,174,1,1,0,0,1,23,67
12351,2417022,1,0,0,0,5011.45,1,1972-09-01,113,0,1,1,0,1,12,78
12352,2417022,1,0,0,0,5011.45,0,1972-09-01,166,0,0,1,0,1,20,66
84334,2417032,1,0,0,0,5506.18,0,1994-01-01,478,0,1,0,0,1,48,66
84377,2417032,1,0,0,0,5506.18,0,1994-01-01,124,1,1,1,0,1,11,74
122216,2417042,1,0,0,0,5260.8,1,1967-06-11,98,0,1,1,1,1,14,77
122219,2417042,1,0,0,0,5260.8,1,1904-09-01,80,0,1,0,0,0,11,65
122243,2417042,1,0,0,0,5260.8,1,1909-09-01,54,0,1,1,0,0,12,58
123323,2417042,1,0,0,0,5260.8,0,1907-09-01,162,0,1,1,0,0,10,76
123345,2417042,1,0,0,0,5260.8,0,1902-09-01,182,0,1,1,0,0,21,64
123347,2417042,1,0,0,0,5260.8,0,1924-09-01,136,0,0,0,0,1,14,59
123349,2417042,1,0,0,0,5260.8,1,1900-09-01,156,0,1,1,0,0,23,58
265062,2417052,1,0,0,0,6677.56,0,1996-01-01,130,0,0,0,0,0,25,58
5338,2417062,1,0,0,0,5293.45,1,1900-09-23,102,0,1,0,1,1,14,59
75412,2417062,1,0,0,0,5293.45,1,1904-09-01,129,0,1,1,1,1,12,81
75413,2417062,1,0,0,0,5293.45,1,1933-09-01,175,0,1,0,1,1,17,65
75415,2417062,1,0,0,0,5293.45,1,1934-09-01,363,0,1,1,1,1,43,62
75417,2417062,1,0,0,0,5293.45,1,1905-09-01,172,0,1,1,1,1,16,63
80281,2417092,1,0,0,0,5363.65,1,1994-01-01,413,1,1,0,0,1,57,59
80505,2417092,1,0,0,0,5363.65,0,1994-01-01,57,0,1,1,0,0,11,52
81322,2417092,1,0,0,0,5363.65,0,1994-01-01,148,0,1,1,0,1,15,57
87237,2417092,1,0,0,0,5363.65,0,1994-01-01,128,1,1,1,0,0,11,61
106512,2417102,1,0,0,0,5370.59,0,1997-11-12,280,1,1,1,1,1,27,71
106587,2417102,1,0,0,0,5370.59,0,1911-09-01,132,0,0,1,0,1,16,60
108796,2417102,1,0,0,0,5370.59,1,1994-09-01,359,1,1,1,0,1,56,65
27315,2417112,1,0,0,0,5978.28,1,1900-09-01,326,0,1,0,1,1,39,63
30062,2417112,1,0,0,0,5978.28,1,1900-01-01,146,1,0,0,1,0,21,54
60963,2417142,1,0,0,0,5143.61,1,1996-01-01,237,0,1,1,0,1,26,53
79755,2417152,1,0,0,0,5273.92,1,1994-01-01,268,1,1,1,0,1,30,53
79961,2417152,1,0,0,0,5273.92,1,1994-01-01,214,1,1,1,0,1,22,71
86048,2417152,1,0,0,0,5273.92,1,1994-01-01,413,0,1,1,1,1,43,66
86052,2417152,1,0,0,0,5273.92,1,1994-01-01,363,1,1,0,0,1,48,64
107060,2417082,1,0,0,0,5193.18,1,1999-09-01,450,1,1,1,0,1,47,69
107152,2417082,1,0,0,0,5193.18,1,1999-09-01,345,0,1,0,0,0,31,68
107159,2417082,1,0,0,0,5193.18,0,1999-09-01,170,0,1,0,0,1,15,53
107198,2417082,1,0,0,0,5193.18,0,1990-09-01,361,1,1,0,0,1,30,68
21350,2417072,1,0,0,0,5514.81,1,1996-01-01,282,0,1,0,0,0,19,66
86400,2417122,1,0,0,0,6417.95,1,2007-09-01,288,1,1,0,0,1,33,59
9978,2417132,1,0,0,0,6314.33,1,2012-09-01,174,0,1,0,0,0,18,60
11918,2417132,1,0,0,0,6314.33,1,2003-09-01,128,0,1,0,0,1,11,65
11935,2417132,1,0,0,0,6314.33,0,2003-09-01,153,0,1,1,0,1,18,65
3039,2417011,0,1,0,0,5539.53,1,1899-09-01,321,1,1,0,1,1,52,64
3317,2417011,0,1,0,0,5539.53,1,1900-08-31,589,0,1,0,1,1,56,60
3336,2417011,0,1,0,0,5539.53,0,1965-09-01,480,1,1,0,1,1,118,62
3349,2417011,0,1,0,0,5539.53,1,1952-08-31,253,1,1,1,0,1,25,55
44126,2417011,0,1,0,0,5539.53,0,2000-09-01,129,0,1,1,0,1,29,55
44375,2417011,0,1,0,0,5539.53,1,1910-09-01,180,0,0,1,1,1,12,64
32043,0661011,0,1,0,0,7374.46,1,1988-09-01,1191,0,1,0,1,1,145,63
32049,0661011,0,1,0,0,7374.46,1,1910-09-01,803,1,1,1,0,1,92,61
32051,0661011,0,1,0,0,7374.46,1,1921-09-01,744,0,1,1,1,1,82,68
34685,0661011,0,1,0,0,7374.46,1,1921-09-01,398,1,0,0,0,1,30,53
60996,0661011,0,1,0,0,7374.46,1,1905-09-01,277,0,1,0,1,1,28,63
61000,0661011,0,1,0,0,7374.46,1,1969-09-01,600,0,0,1,1,1,75,56
61025,0661011,0,1,0,0,7374.46,1,1933-09-01,812,0,0,1,1,1,87,57
11574,0662011,0,1,0,0,8035.34,1,1954-09-01,409,1,1,1,1,1,42,64
11575,0662011,0,1,0,0,8035.34,1,1987-09-01,531,1,1,0,1,0,73,68
14175,0662011,0,1,0,0,8035.34,1,1916-09-01,198,1,1,0,0,1,36,62
15066,0662011,0,1,0,0,8035.34,1,1991-09-01,723,1,1,0,1,1,80,60
25898,0662011,0,1,0,0,8035.34,1,1916-09-01,468,1,1,1,1,1,50,62
27083,0662011,0,1,0,0,8035.34,1,1918-09-01,352,0,1,1,1,1,36,62
29956,0662011,0,1,0,0,8035.34,1,1965-09-01,572,1,1,1,1,1,55,61
52867,0662011,0,1,0,0,8035.34,1,1982-09-01,585,1,1,0,1,1,79,69
38700,0663011,0,1,0,0,7063.48,1,1970-09-02,592,1,1,0,0,0,63,72
38820,0663011,0,1,0,0,7063.48,1,1975-12-15,757,1,0,0,0,1,75,65
44512,0663011,0,1,0,0,7063.48,1,1975-12-15,585,1,1,1,0,1,70,71
48472,0663011,0,1,0,0,7063.48,1,1977-01-02,618,1,1,1,0,1,75,73
48473,0663011,0,1,0,0,7063.48,1,1977-01-02,438,1,0,0,0,0,60,65
48731,0663011,0,1,0,0,7063.48,1,1917-09-09,313,1,0,1,0,1,29,55
48804,0663011,0,1,0,0,7063.48,1,1963-09-01,836,1,1,1,1,1,82,54
48911,0663011,0,1,0,0,7063.48,1,1975-12-15,703,1,1,1,1,1,94,68
49073,0663011,0,1,0,0,7063.48,1,1961-09-01,509,1,1,1,1,1,98,77
52402,0663011,0,1,0,0,7063.48,1,1900-01-01,1250,1,1,1,1,1,142,67
52458,0663011,0,1,0,0,7063.48,1,1977-03-01,1049,0,1,1,1,1,72,66
53185,0663011,0,1,0,0,7063.48,1,1911-09-01,844,1,1,1,1,1,133,75
53352,0663011,0,1,0,0,7063.48,1,1975-12-15,409,1,1,0,0,0,81,60
53524,0663011,0,1,0,0,7063.48,1,1966-09-01,394,1,1,1,0,1,83,69
53689,0663011,0,1,0,0,7063.48,1,1974-09-01,652,1,1,1,1,0,91,71
54080,0663011,0,1,0,0,7063.48,1,1977-03-01,812,1,1,0,0,0,82,62
54404,0663011,0,1,0,0,7063.48,1,1985-09-01,834,1,0,1,0,1,131,69
56052,0663011,0,1,0,0,7063.48,1,1929-10-06,292,1,1,1,0,1,29,67
56431,0663011,0,1,0,0,7063.48,1,2002-07-01,673,1,1,1,1,1,67,67
58600,0663011,0,1,0,0,7063.48,1,1924-09-01,640,1,1,1,0,1,113,64
59083,0663011,0,1,0,0,7063.48,1,1975-12-15,380,1,0,1,0,1,50,43
68328,0663011,0,1,0,0,7063.48,1,1970-09-01,294,0,1,1,0,1,32,49
78993,0663011,0,1,0,0,7063.48,1,1984-09-01,410,0,1,1,1,0,38,62
79194,0663011,0,1,0,0,7063.48,1,1992-11-04,770,0,1,1,0,1,94,67
81081,0663011,0,1,0,0,7063.48,1,1996-07-05,874,1,1,1,1,1,107,73
82906,0663011,0,1,0,0,7063.48,1,1975-12-15,402,1,1,1,0,1,48,70
83798,0663011,0,1,0,0,7063.48,1,2008-09-01,408,1,1,0,1,1,49,83
